"gender" "math" "math interest" "math evaluation" "math input" "math hours" "science" "science interest" "science evaluation" "science input" "science hours" "parental education" "educational resources"
"boy" 696.68199 11.33851 9.34439 10.74331 "45min - 3hours" 588.85793 9.03893 8.54023 8.69954 "45min - 3hours" "college" 10.25396
"boy" 581.86096 8.93041 8.20673 9.15641 "45min - 3hours" 595.42088 9.41832 8.23142 9.11017 "45min - 3hours" "junior high school" 9.60097
"boy" 631.26571 8.93041 8.55351 8.70884 "<= 45min" 546.17186 8.67804 8.23142 7.91938 "45min - 3hours" "university above" 10.92551
"boy" 493.2878 8.60159 3.41233 7.42878 ">= 3hours" 431.97148 7.98897 7.60129 7.52384 "45min - 3hours" "university above" 11.64917
"boy" 475.31927 5.03748 3.41233 6.75243 ">= 3hours" 482.16584 12.9437 13.10323 13.83345 "<= 45min" "high school" 10.25396
"girl" 533.77533 8.26761 8.92971 8.70884 "45min - 3hours" 442.93686 7.28866 7.27088 7.91938 "<= 45min" "high school" 8.91919
"girl" 648.49379 9.965 11.9425 7.85736 "45min - 3hours" 554.74028 9.03893 9.47921 7.91938 "45min - 3hours" "high school" 9.60097
"girl" 732.94856 9.60333 9.34439 10.15325 "45min - 3hours" 662.06424 9.03893 9.15956 9.54897 "45min - 3hours" "college" 11.64917
"girl" 636.23796 8.93041 7.88323 8.27843 "45min - 3hours" 554.90777 4.51274 7.60129 6.62923 ">= 3hours" "university above" 14.01827
"girl" 682.98324 10.35777 9.81093 10.15325 "45min - 3hours" 616.53211 10.27988 10.17921 10.02885 "<= 45min" "college" 12.51743
"girl" 653.70995 10.35777 9.81093 9.15641 "<= 45min" 544.40786 8.329 7.27088 8.69954 "<= 45min" "high school" 10.92551
"girl" 614.91966 9.965 8.55351 8.70884 "45min - 3hours" 574.36104 9.82743 8.54023 8.30491 "45min - 3hours" "high school" 10.25396
"girl" 659.45216 9.965 8.20673 7.42878 "45min - 3hours" 651.66362 8.329 8.84836 9.54897 "45min - 3hours" "college" 11.64917
"girl" 539.66603 8.26761 8.20673 7.85736 "45min - 3hours" 502.92932 7.64598 8.23142 7.52384 "45min - 3hours" "high school" 10.92551
"girl" 690.25954 9.965 8.56374 9.6346 "45min - 3hours" 616.51247 9.41832 9.15956 10.57281 "<= 45min" "college" 9.60097
"girl" 570.13039 5.03748 4.82293 7.42878 "<= 45min" 531.25773 7.28866 6.91883 5.23495 "<= 45min" "college" 10.25396
"girl" 536.43414 8.60159 7.88323 7.42878 "<= 45min" 479.07984 7.98897 7.91985 8.69954 "<= 45min" "high school" 8.19314
"girl" 644.81653 9.965 8.20673 9.15641 "45min - 3hours" 536.18597 7.64598 7.60129 7.52384 "45min - 3hours" "high school" 10.25396
"girl" 563.06347 8.60159 8.55351 6.97717 "45min - 3hours" 571.37346 10.82037 13.10323 11.22017 "45min - 3hours" "high school" 10.92551
"girl" 665.07828 9.60333 8.55351 9.6346 ">= 3hours" 557.29447 7.64598 7.27088 8.69954 "<= 45min" "high school" 10.25396
"girl" 690.7914 9.60333 9.34439 6.97717 "45min - 3hours" 596.48428 8.67804 8.54023 9.54897 "45min - 3hours" "high school" 10.92551
"girl" 654.37153 5.03748 5.49149 6.47491 "<= 45min" 542.73452 4.51274 6.05617 7.52384 "<= 45min" "high school" 9.60097
"girl" 622.41899 8.60159 7.2741 8.27843 ">= 3hours" 535.21172 9.03893 8.23142 7.91938 "45min - 3hours" "high school" 10.92551
"girl" 594.14337 6.82689 8.20673 8.70884 "<= 45min" 582.13753 6.42609 7.27088 6.05062 "<= 45min" "college" 9.60097
"girl" 592.48491 9.60333 8.55351 8.27843 "45min - 3hours" 552.41381 7.64598 8.23142 8.30491 "<= 45min" "high school" 10.92551
"girl" 568.24802 9.26151 9.81093 10.15325 "45min - 3hours" 547.58136 10.27988 10.59285 10.02885 "<= 45min" "high school" 10.25396
"girl" 696.40444 10.80246 8.92971 8.27843 "45min - 3hours" 611.86071 9.41832 8.54023 8.30491 "45min - 3hours" "university above" 14.01827
"girl" 550.51424 5.03748 5.96004 5.86845 "45min - 3hours" 511.27548 7.28866 4.13635 8.30491 "45min - 3hours" "high school" 8.91919
"girl" 500.86356 9.26151 7.57539 8.27843 "<= 45min" 485.95004 8.329 7.91985 8.30491 "<= 45min" "high school" 8.91919
"boy" 670.83825 8.26761 7.88323 11.44903 ">= 3hours" 652.61005 10.82037 8.23142 10.02885 "45min - 3hours" "high school" 9.60097
"boy" 552.51293 8.60159 8.55351 7.42878 ">= 3hours" 576.42358 12.9437 10.17921 10.57281 "45min - 3hours" "university above" 12.51743
"boy" 720.65083 11.33851 8.55351 9.15641 "45min - 3hours" 627.46563 6.42609 7.60129 7.10299 "<= 45min" "college" 11.64917
"girl" 614.16468 8.26761 7.2741 9.6346 "45min - 3hours" 558.73758 7.64598 7.60129 9.11017 "45min - 3hours" "high school" 9.60097
"girl" 636.41528 9.965 11.01771 10.74331 ">= 3hours" 617.02147 9.41832 11.09147 10.02885 "45min - 3hours" "high school" 10.92551
"boy" 660.73553 8.93041 10.35139 9.6346 "45min - 3hours" 632.02518 9.41832 10.17921 9.54897 "45min - 3hours" "college" 10.25396
"boy" 628.69964 8.60159 7.2741 8.70884 "45min - 3hours" 663.96485 10.27988 9.47921 8.30491 "<= 45min" "university above" 11.64917
"boy" 641.5338 10.80246 10.35139 9.6346 "45min - 3hours" 601.93822 8.329 8.23142 8.69954 "<= 45min" "college" 10.92551
"boy" 682.81865 8.60159 9.34439 6.97717 "45min - 3hours" 575.63776 4.51274 9.81631 5.23495 "<= 45min" "university above" 14.01827
"boy" 651.40679 9.965 7.88323 8.70884 "45min - 3hours" 506.23279 7.64598 6.91883 6.05062 "45min - 3hours" "junior high school" 8.19314
"girl" 841.42245 12.07123 11.01771 11.44903 ">= 3hours" 685.89758 10.27988 10.59285 12.10159 "45min - 3hours" "university above" 10.25396
"boy" 733.73337 11.33851 11.01771 10.74331 ">= 3hours" 643.40049 10.05943 7.60129 8.30491 "<= 45min" "university above" 12.51743
"boy" 658.15058 9.965 9.34439 9.15641 "45min - 3hours" 559.70093 7.64598 8.54023 7.52384 "<= 45min" "high school" 10.25396
"boy" 571.4417 9.26151 5.96004 8.70884 "45min - 3hours" 483.85216 7.64598 6.05617 7.10299 "<= 45min" "high school" 9.60097
"boy" 507.46299 7.91186 7.2741 7.85736 "45min - 3hours" 422.00687 7.98897 7.60129 7.91938 "<= 45min" "high school" 8.91919
"boy" 618.52206 13.46507 10.35139 12.42205 "<= 45min" 546.22762 7.64598 8.23142 8.69954 "45min - 3hours" "college" 9.60097
"boy" 649.68453 7.51389 6.66537 7.85736 "<= 45min" 702.35455 7.64598 7.60129 7.10299 "<= 45min" "college" 11.64917
"boy" 803.4591 10.80246 10.35139 10.74331 ">= 3hours" 634.96552 7.64598 9.15956 6.62923 "<= 45min" "university above" 10.25396
"boy" 642.4223 8.60159 8.20673 7.85736 ">= 3hours" 532.06843 7.64598 8.84836 7.52384 "45min - 3hours" "college" 11.64917
"girl" 659.80636 8.93041 8.55351 7.85736 "45min - 3hours" 626.5923 8.329 7.91985 7.52384 "<= 45min" "high school" 10.92551
"boy" 577.09173 8.60159 9.81093 9.6346 "45min - 3hours" 571.22212 9.41832 9.81631 9.11017 "<= 45min" "high school" 8.91919
"boy" 688.28432 8.26761 7.88323 9.15641 "45min - 3hours" 619.19967 9.41832 8.84836 9.54897 "<= 45min" "college" 11.64917
"boy" 476.64957 7.03246 6.97345 7.85736 "45min - 3hours" 450.01089 8.67804 7.27088 8.69954 "<= 45min" "high school" 10.25396
"boy" 709.03993 13.46507 9.34439 9.6346 "45min - 3hours" 579.29583 9.41832 7.60129 8.69954 "<= 45min" "high school" 9.60097
"boy" 579.70741 5.03748 5.49149 7.85736 ">= 3hours" 542.11924 4.51274 4.13635 7.52384 "45min - 3hours" "high school" 10.25396
"boy" 622.99754 12.07123 8.92971 8.27843 ">= 3hours" 505.92302 9.41832 8.23142 8.69954 "45min - 3hours" "high school" 10.92551
"girl" 608.39722 9.26151 8.20673 9.15641 "<= 45min" 596.11417 12.9437 9.47921 10.57281 "<= 45min" "university above" 13.78965
"boy" 739.9005 9.965 8.92971 9.15641 "45min - 3hours" 660.04415 9.41832 8.23142 9.11017 "<= 45min" "high school" 9.60097
"girl" 682.14199 8.26761 7.88323 7.85736 ">= 3hours" 668.08872 9.82743 8.54023 10.57281 "<= 45min" "high school" 9.60097
"boy" 618.68552 9.965 7.2741 8.70884 "<= 45min" 562.97013 7.98897 7.60129 7.91938 "<= 45min" "high school" 8.19314
"boy" 701.05959 10.35777 8.92971 10.15325 "45min - 3hours" 679.24898 10.27988 9.47921 10.57281 "45min - 3hours" "university above" 12.51743
"boy" 592.81676 8.60159 7.88323 8.27843 ">= 3hours" 559.24124 10.82037 10.17921 9.54897 "45min - 3hours" "university above" 14.01827
"boy" 776.12908 13.46507 11.01771 10.74331 "45min - 3hours" 638.26014 12.9437 13.10323 8.30491 "<= 45min" "university above" 10.25396
"girl" 664.00117 7.03246 7.73772 8.27843 "45min - 3hours" 635.25499 9.03893 8.84836 10.02885 "<= 45min" "university above" 14.01827
"boy" 566.38039 9.26151 7.88323 10.74331 "45min - 3hours" 489.65787 9.82743 7.27088 10.02885 "<= 45min" "college" 10.25396
"boy" 737.50415 9.965 9.34439 9.15641 ">= 3hours" 683.49713 12.9437 9.81631 13.83345 "<= 45min" "university above" 12.51743
"boy" 584.30267 7.03246 9.34439 6.97717 "45min - 3hours" 532.28469 8.67804 9.15956 8.30491 "<= 45min" "university above" 11.64917
"boy" 635.1337 8.93041 7.88323 7.85736 "<= 45min" 617.73026 8.67804 9.47921 9.11017 "<= 45min" "high school" 8.91919
"boy" 678.19188 5.03748 7.88323 7.85736 ">= 3hours" 607.45883 4.51274 8.23142 7.52384 ">= 3hours" "college" 12.51743
"boy" 556.1665 8.60159 7.2741 7.85736 ">= 3hours" 581.35706 8.50368 9.15956 9.11017 ">= 3hours" "high school" 8.91919
"boy" 506.5261 5.03748 3.41233 3.26515 ">= 3hours" 484.8826 4.51274 4.13635 3.55609 ">= 3hours" "high school" 8.91919
"boy" 624.22494 9.965 7.88323 8.27843 "<= 45min" 597.10196 10.27988 7.60129 7.91938 "45min - 3hours" "high school" 8.91919
"boy" 571.07097 8.60159 7.57539 8.70884 "<= 45min" 520.67686 9.41832 7.91985 8.30491 "<= 45min" "high school" 9.60097
"boy" 690.03127 9.965 7.88323 7.85736 "45min - 3hours" 602.61537 9.41832 9.15956 9.54897 "<= 45min" "high school" 9.60097
"boy" 536.46967 8.60159 8.55351 8.27843 "45min - 3hours" 535.93535 9.03893 9.47921 8.69954 "45min - 3hours" "high school" 8.19314
"boy" 522.90623 9.60333 7.57539 6.47491 "<= 45min" 459.48046 4.51274 7.91985 3.55609 "<= 45min" "college" 9.60097
"boy" 456.87721 6.36452 8.55351 5.01998 "45min - 3hours" 479.38611 5.7899 9.81631 7.10299 "45min - 3hours" "high school" 8.19314
"boy" 581.03681 7.51389 7.88323 8.27843 "45min - 3hours" 616.79365 11.54992 11.779 10.57281 "45min - 3hours" "university above" 9.60097
"boy" 591.81418 7.03246 7.88323 9.15641 "45min - 3hours" 536.75194 12.9437 11.09147 10.02885 "45min - 3hours" "high school" 10.92551
"boy" 388.79698 9.60333 13.70742 10.74331 "<= 45min" 376.42367 9.03893 8.54023 6.62923 "<= 45min" "high school" 9.60097
"boy" 459.49244 6.36452 9.34439 7.42878 "<= 45min" 492.92009 9.03893 10.59285 7.52384 "<= 45min" "junior high school" 8.91919
"girl" 572.44629 9.965 8.92971 8.70884 ">= 3hours" 547.6836 9.03893 7.91985 9.11017 "45min - 3hours" "high school" 8.91919
"girl" 371.53371 8.93041 10.35139 11.44903 "<= 45min" 404.89414 8.329 9.15956 9.54897 "<= 45min" "high school" 8.19314
"girl" 408.24632 5.03748 5.49149 6.97717 "45min - 3hours" 449.2542 4.51274 4.13635 6.05062 "45min - 3hours" "junior high school" 8.19314
"girl" 720.45932 9.26151 7.88323 8.70884 ">= 3hours" 632.88771 9.41832 7.91985 12.10159 "45min - 3hours" "high school" 10.25396
"girl" 703.49024 10.35777 7.57539 8.70884 "45min - 3hours" 548.77799 9.82743 8.23142 9.11017 "45min - 3hours" "college" 10.92551
"girl" 592.67151 8.26761 9.81093 9.6346 "45min - 3hours" 538.88103 10.27988 8.84836 11.22017 "<= 45min" "high school" 9.60097
"girl" 491.29738 8.60159 7.88323 7.85736 "45min - 3hours" 491.64043 7.64598 8.23142 7.91938 "45min - 3hours" "high school" 9.60097
"girl" 667.23797 9.60333 8.55351 8.27843 "<= 45min" 576.27388 9.41832 8.54023 8.30491 "<= 45min" "high school" 8.19314
"girl" 678.07746 8.26761 7.57539 6.97717 "<= 45min" 572.18089 9.03893 7.27088 8.30491 "45min - 3hours" "high school" 8.19314
"girl" 546.36892 13.46507 7.88323 10.15325 ">= 3hours" 461.53372 9.41832 7.60129 8.30491 ">= 3hours" "college" 11.64917
"girl" 527.37836 8.26761 9.34439 7.85736 "45min - 3hours" 537.47753 4.51274 7.91985 7.52384 "45min - 3hours" "high school" 9.60097
"girl" 416.2527 8.93041 7.57539 8.27843 "45min - 3hours" 390.18132 6.89527 6.91883 8.30491 "45min - 3hours" "elementary school" 6.33067
"boy" 313.25509 8.60159 3.41233 6.47491 "<= 45min" 282.9344 7.98897 4.13635 6.62923 "<= 45min" "elementary school" 7.37134
"girl" 536.76778 12.07123 8.92971 9.15641 "45min - 3hours" 511.54717 7.98897 7.60129 8.30491 "<= 45min" "high school" 10.25396
"girl" 546.19473 5.03748 3.41233 7.85736 "<= 45min" 567.16994 12.9437 7.60129 10.57281 "<= 45min" "university above" 12.51743
"girl" 575.1879 5.03748 3.41233 3.26515 "<= 45min" 549.8654 6.89527 4.13635 6.62923 "45min - 3hours" "high school" 10.25396
"girl" 592.94626 7.51389 6.97345 6.47491 "45min - 3hours" 512.94882 6.89527 7.27088 6.05062 "<= 45min" "high school" 10.25396
"girl" 566.53593 5.03748 6.33324 7.42878 ">= 3hours" 563.64018 5.7899 5.40984 6.05062 "45min - 3hours" "college" 10.92551
"girl" 604.19235 8.26761 8.55351 8.27843 "45min - 3hours" 502.3363 7.64598 8.23142 8.30491 "<= 45min" "university above" 14.01827
"girl" 633.19345 10.35777 9.34439 9.15641 "<= 45min" 676.21982 12.9437 10.59285 10.02885 "<= 45min" "high school" 10.92551
"girl" 583.18433 9.26151 7.88323 9.15641 ">= 3hours" 559.39258 9.41832 8.23142 9.54897 ">= 3hours" "junior high school" 9.60097
"girl" 601.17856 9.26151 7.88323 8.70884 "45min - 3hours" 494.53265 9.03893 8.23142 8.69954 "<= 45min" "high school" 9.60097
"girl" 702.85079 11.33851 13.70742 10.15325 "<= 45min" 641.28133 12.9437 13.10323 11.22017 "<= 45min" "university above" 14.01827
"girl" 575.67774 8.26761 8.20673 8.70884 ">= 3hours" 491.35019 7.98897 9.15956 7.91938 ">= 3hours" "university above" 14.01827
"girl" 595.78027 13.46507 8.55351 7.42878 "45min - 3hours" 545.87802 11.54992 8.23142 7.91938 "45min - 3hours" "college" 12.51743
"girl" 608.14816 10.35777 8.92971 10.74331 "45min - 3hours" 497.6528 10.27988 9.47921 12.10159 "45min - 3hours" "university above" 14.01827
"girl" 674.75641 13.46507 9.81093 9.15641 "45min - 3hours" 619.624 12.9437 10.17921 12.10159 "<= 45min" "university above" 14.01827
"girl" 595.48339 10.80246 6.97345 9.6346 "<= 45min" 553.86313 8.329 7.60129 7.52384 "<= 45min" "university above" 11.64917
"girl" 536.74577 9.60333 7.2741 7.85736 ">= 3hours" 570.08638 10.82037 8.84836 7.52384 ">= 3hours" "university above" 14.01827
"girl" 635.73941 10.80246 10.35139 8.70884 "45min - 3hours" 577.26712 7.64598 7.27088 7.52384 "<= 45min" "high school" 9.60097
"girl" 488.20114 5.03748 3.41233 3.26515 "<= 45min" 449.9715 4.51274 4.13635 3.55609 "<= 45min" "university above" 14.01827
"girl" 630.51307 9.60333 7.57539 7.85736 ">= 3hours" 622.14186 8.67804 8.23142 8.30491 "45min - 3hours" "university above" 14.01827
"boy" 611.74799 10.80246 9.81093 10.15325 "<= 45min" 597.14528 10.82037 8.54023 9.54897 "45min - 3hours" "high school" 10.25396
"boy" 592.64916 11.33851 9.34439 9.6346 "45min - 3hours" 577.76772 9.41832 8.54023 7.91938 "45min - 3hours" "college" 11.64917
"boy" 626.86956 9.965 7.88323 9.6346 "45min - 3hours" 565.01335 9.41832 9.47921 10.02885 "45min - 3hours" "college" 10.92551
"boy" 606.10914 9.26151 7.88323 8.70884 "45min - 3hours" 573.49852 9.82743 9.81631 9.11017 "45min - 3hours" "high school" 10.25396
"boy" 526.10751 5.03748 5.96004 6.97717 "<= 45min" 563.87444 7.98897 7.60129 7.91938 "<= 45min" "high school" 10.25396
"boy" 592.86045 10.80246 7.57539 9.6346 "45min - 3hours" 610.66551 7.64598 7.60129 7.52384 "<= 45min" "college" 10.25396
"boy" 556.50192 8.60159 9.81093 9.6346 "45min - 3hours" 570.46969 10.27988 9.81631 10.02885 ">= 3hours" "university above" 14.01827
"boy" 630.41855 10.35777 11.01771 9.6346 "45min - 3hours" 608.26571 9.03893 9.15956 8.69954 "45min - 3hours" "high school" 9.60097
"girl" 753.21087 9.965 10.35139 12.42205 "45min - 3hours" 643.95194 9.41832 11.09147 9.54897 "45min - 3hours" "high school" 11.64917
"girl" 750.15719 13.46507 9.81093 9.6346 "45min - 3hours" 641.31035 12.9437 9.47921 7.10299 "<= 45min" "university above" 14.01827
"girl" 629.65038 9.26151 8.20673 9.6346 ">= 3hours" 632.27352 7.28866 9.47921 7.52384 ">= 3hours" "university above" 11.64917
"girl" 721.46481 9.26151 10.35139 8.27843 "45min - 3hours" 610.91788 9.41832 10.59285 8.30491 "45min - 3hours" "university above" 12.51743
"girl" 769.61658 10.91082 8.55351 10.74331 ">= 3hours" 677.13691 8.329 8.23142 7.91938 ">= 3hours" "university above" 14.01827
"girl" 806.73479 11.33851 10.35139 12.42205 "45min - 3hours" 692.54618 7.64598 8.84836 7.91938 ">= 3hours" "college" 11.64917
"girl" 687.79202 13.46507 9.34439 10.74331 "<= 45min" 598.73569 7.64598 6.91883 8.69954 "45min - 3hours" "university above" 14.01827
"girl" 723.33244 9.26151 7.2741 8.27843 "45min - 3hours" 648.33692 9.41832 8.23142 8.30491 "45min - 3hours" "university above" 11.64917
"girl" 669.97802 8.26761 6.97345 7.85736 "45min - 3hours" 643.45232 7.64598 6.5266 7.52384 "45min - 3hours" "university above" 12.51743
"girl" 735.5106 8.60159 7.88323 9.15641 ">= 3hours" 661.97008 9.03893 8.54023 7.91938 "45min - 3hours" "university above" 14.01827
"girl" 710.42398 9.26151 8.20673 7.42878 "45min - 3hours" 637.63591 9.41832 8.54023 5.23495 "45min - 3hours" "university above" 14.01827
"girl" 827.18313 13.46507 9.81093 9.6346 "45min - 3hours" 708.45104 11.54992 10.59285 7.91938 "<= 45min" "university above" 12.51743
"girl" 780.59619 10.35777 8.20673 8.70884 "45min - 3hours" 648.87615 7.98897 7.60129 8.30491 "45min - 3hours" "high school" 10.25396
"girl" 802.70612 7.03246 6.97345 7.42878 ">= 3hours" 717.13054 8.67804 7.60129 6.05062 ">= 3hours" "university above" 11.64917
"girl" 768.04192 5.03748 5.49149 6.47491 ">= 3hours" 644.35838 9.41832 7.91985 9.11017 ">= 3hours" "university above" 14.01827
"girl" 754.10932 8.26761 8.92971 9.15641 "45min - 3hours" 735.78294 9.03893 8.84836 8.69954 "45min - 3hours" "university above" 14.01827
"girl" 811.08703 10.80246 9.81093 14.34298 ">= 3hours" 657.33731 7.64598 8.54023 8.69954 ">= 3hours" "university above" 14.01827
"girl" 740.35258 7.51389 8.55351 8.70884 ">= 3hours" 662.15055 9.41832 9.15956 8.69954 ">= 3hours" "university above" 14.01827
"girl" 660.5324 9.965 9.81093 14.34298 "45min - 3hours" 675.71824 11.54992 11.779 11.22017 "45min - 3hours" "high school" 10.92551
"boy" 650.28711 7.51389 5.96004 7.42878 ">= 3hours" 648.50375 12.9437 7.60129 6.62923 "45min - 3hours" "high school" 11.64917
"boy" 725.04073 13.46507 10.35139 8.27843 "45min - 3hours" 695.27081 12.9437 13.10323 7.91938 "45min - 3hours" "college" 12.51743
"boy" 654.41343 8.93041 7.57539 11.44903 "<= 45min" 625.11678 7.98897 6.05617 6.05062 ">= 3hours" "high school" 10.25396
"boy" 687.81582 9.26151 7.88323 8.70884 "45min - 3hours" 574.16683 9.03893 7.91985 8.30491 "45min - 3hours" "university above" 12.51743
"boy" 718.4032 8.60159 9.81093 9.15641 "45min - 3hours" 671.87118 8.67804 9.81631 8.69954 "45min - 3hours" "high school" 8.91919
"boy" 744.29286 11.33851 9.34439 9.6346 "<= 45min" 654.17439 12.9437 13.10323 9.11017 "<= 45min" "university above" 14.01827
"boy" 692.28326 7.51389 6.66537 6.97717 ">= 3hours" 604.92711 7.64598 8.23142 7.52384 ">= 3hours" "university above" 12.51743
"girl" 571.0751 8.60159 5.96004 7.85736 "<= 45min" 539.94465 7.98897 4.13635 3.55609 "<= 45min" "college" 10.25396
"girl" 568.82412 13.46507 13.70742 14.34298 "45min - 3hours" 444.76339 6.89527 6.91883 7.91938 "<= 45min" "high school" 10.25396
"girl" 574.45761 10.35777 8.55351 11.44903 "<= 45min" 495.39343 9.03893 8.54023 8.30491 "<= 45min" "university above" 10.92551
"girl" 378.6717 6.36452 5.49149 5.01998 "<= 45min" 386.43847 7.98897 4.13635 7.10299 "<= 45min" "junior high school" 8.19314
"girl" 669.71432 9.965 7.88323 10.74331 "45min - 3hours" 632.87178 9.03893 8.23142 8.30491 "<= 45min" "college" 9.60097
"girl" 619.94141 10.35777 8.20673 9.15641 "45min - 3hours" 571.87014 9.03893 8.84836 8.69954 "<= 45min" "college" 10.92551
"girl" 592.66894 10.35777 7.88323 7.85736 ">= 3hours" 497.07265 7.28866 6.5266 5.23495 "<= 45min" "high school" 8.19314
"girl" 633.19635 9.60333 8.20673 9.6346 "<= 45min" 690.96985 9.41832 8.54023 7.91938 "<= 45min" "university above" 11.64917
"girl" 565.85223 8.60159 7.88323 10.74331 ">= 3hours" 480.14695 9.82743 9.47921 9.54897 "45min - 3hours" "high school" 10.25396
"girl" 625.2654 7.51389 7.88323 7.42878 "45min - 3hours" 619.87583 9.41832 8.54023 7.10299 "<= 45min" "high school" 10.25396
"boy" 532.20101 13.46507 10.35139 14.34298 "<= 45min" 518.61214 6.89527 4.13635 3.55609 ">= 3hours" "junior high school" 10.25396
"boy" 443.8816 8.26761 7.2741 7.42878 ">= 3hours" 381.83342 7.64598 7.60129 7.10299 "<= 45min" "high school" 10.92551
"boy" 482.12149 8.93041 7.57539 8.70884 "<= 45min" 428.34646 9.03893 7.91985 7.91938 "<= 45min" "high school" 9.60097
"boy" 468.52889 8.60159 3.41233 6.47491 "<= 45min" 488.12158 7.98897 4.13635 3.55609 "<= 45min" "junior high school" 7.37134
"boy" 574.16107 9.60333 8.20673 7.85736 "45min - 3hours" 599.13198 11.54992 9.47921 6.62923 "<= 45min" "high school" 8.91919
"boy" 697.52479 9.26151 7.57539 8.27843 "<= 45min" 556.42867 6.42609 5.40984 6.05062 "<= 45min" "university above" 11.64917
"boy" 674.36992 9.965 9.81093 10.15325 ">= 3hours" 656.93131 10.82037 11.09147 9.11017 "45min - 3hours" "university above" 10.25396
